Date;Start;End;Generation_DE G [MW] Original resolutions;Generation_DE F [MW] Original resolutions;Generation_DE A [MW] Original resolutions;Generation_DE B [MW] Original resolutions;Generation_DE Neurath C [MW] Original resolutions;Generation_DE Neurath D [MW] Original resolutions;Generation_DE Neurath E [MW] Original resolutions
01.12.2021;18:00;19:00;1.070;1.070;0;140;-;266;280
01.12.2021;19:00;20:00;1.072;1.057;0;140;-;269;270
01.12.2021;20:00;21:00;1.070;1.065;0;140;-;269;271
01.12.2021;21:00;22:00;969;963;0;140;-;270;269
01.12.2021;22:00;23:00;748;745;0;140;-;268;270
01.12.2021;23:00;00:00;568;578;0;140;-;269;269
02.12.2021;00:00;01:00;479;482;0;139;-;268;271
02.12.2021;01:00;02:00;497;486;0;139;-;269;268
02.12.2021;02:00;03:00;561;513;0;139;-;268;272
02.12.2021;03:00;04:00;920;929;0;143;-;281;368
02.12.2021;04:00;05:00;985;987;0;198;-;408;451
02.12.2021;05:00;06:00;986;764;0;275;-;569;336
02.12.2021;06:00;07:00;1.077;956;0;277;-;614;335
02.12.2021;07:00;08:00;1.076;957;0;276;-;613;331
02.12.2021;08:00;09:00;1.073;959;0;275;-;608;330
02.12.2021;09:00;10:00;988;958;0;274;-;600;329
02.12.2021;10:00;11:00;349;951;0;276;-;592;318
02.12.2021;11:00;12:00;0;857;0;275;-;590;322
02.12.2021;12:00;13:00;0;727;0;275;-;579;319
02.12.2021;13:00;14:00;0;700;0;275;-;585;323
02.12.2021;14:00;15:00;0;825;0;275;-;581;321
02.12.2021;15:00;16:00;0;1.032;0;273;-;615;324
02.12.2021;16:00;17:00;0;1.050;0;274;-;593;450
02.12.2021;17:00;18:00;0;1.058;0;275;-;597;619
02.12.2021;18:00;19:00;0;1.062;0;277;-;600;622
02.12.2021;19:00;20:00;0;1.059;0;276;-;599;614
02.12.2021;20:00;21:00;0;1.059;0;275;-;597;611
02.12.2021;21:00;22:00;0;1.061;0;276;-;397;612
02.12.2021;22:00;23:00;0;1.060;0;275;-;0;613
02.12.2021;23:00;00:00;0;1.052;0;274;-;0;609
03.12.2021;00:00;01:00;0;1.055;0;261;-;0;610
03.12.2021;01:00;02:00;0;1.065;76;260;-;0;610
03.12.2021;02:00;03:00;0;1.058;210;267;-;0;609
03.12.2021;03:00;04:00;0;1.056;268;274;-;0;609
03.12.2021;04:00;05:00;0;1.057;277;274;-;0;605
03.12.2021;05:00;06:00;0;1.059;278;274;-;0;599
03.12.2021;06:00;07:00;0;1.058;278;272;-;0;608
03.12.2021;07:00;08:00;0;1.052;276;271;-;0;614
03.12.2021;08:00;09:00;0;1.056;281;270;-;0;625
03.12.2021;09:00;10:00;0;1.058;287;271;-;0;625
03.12.2021;10:00;11:00;0;1.058;287;271;-;0;616
03.12.2021;11:00;12:00;0;1.054;287;271;-;0;613
03.12.2021;12:00;13:00;0;1.053;286;269;-;0;605
03.12.2021;13:00;14:00;0;1.045;288;271;-;0;615
03.12.2021;14:00;15:00;0;1.055;287;271;-;0;617
03.12.2021;15:00;16:00;0;1.055;287;272;-;0;627
03.12.2021;16:00;17:00;0;1.049;288;271;-;0;624
03.12.2021;17:00;18:00;0;1.060;290;274;-;0;630
03.12.2021;18:00;19:00;0;1.058;289;273;-;0;629
03.12.2021;19:00;20:00;0;1.055;290;274;-;0;619
03.12.2021;20:00;21:00;0;1.055;289;273;-;0;624
03.12.2021;21:00;22:00;0;1.060;290;271;-;0;618
03.12.2021;22:00;23:00;0;1.059;285;265;-;0;618
03.12.2021;23:00;00:00;0;1.052;267;265;-;0;617
04.12.2021;00:00;01:00;0;959;184;273;-;0;444
04.12.2021;01:00;02:00;0;910;193;274;-;0;419
04.12.2021;02:00;03:00;0;862;193;274;-;0;375
04.12.2021;03:00;04:00;0;862;193;274;-;0;420
04.12.2021;04:00;05:00;0;862;193;274;-;0;420
04.12.2021;05:00;06:00;0;959;193;274;-;0;423
04.12.2021;06:00;07:00;0;1.049;193;276;-;0;548
04.12.2021;07:00;08:00;0;1.049;194;274;-;0;617
04.12.2021;08:00;09:00;0;1.050;269;272;-;0;627
04.12.2021;09:00;10:00;0;1.050;288;270;-;0;630
04.12.2021;10:00;11:00;0;1.043;287;270;-;0;629
04.12.2021;11:00;12:00;0;1.045;288;271;-;0;630
04.12.2021;12:00;13:00;0;1.043;288;271;-;0;630
04.12.2021;13:00;14:00;0;1.037;288;267;-;0;628
04.12.2021;14:00;15:00;0;1.034;287;271;-;0;621
04.12.2021;15:00;16:00;0;1.026;157;270;-;0;622
04.12.2021;16:00;17:00;309;1.035;0;272;-;0;623
04.12.2021;17:00;18:00;620;1.048;10;273;-;0;630
04.12.2021;18:00;19:00;907;1.052;220;273;-;0;633
04.12.2021;19:00;20:00;1.054;1.052;283;272;-;0;626
04.12.2021;20:00;21:00;1.061;1.052;285;271;-;0;626
04.12.2021;21:00;22:00;1.059;1.050;273;271;-;0;627
04.12.2021;22:00;23:00;1.059;1.056;195;265;-;0;626
04.12.2021;23:00;00:00;1.063;1.059;195;261;-;0;628
05.12.2021;00:00;01:00;1.073;1.054;235;259;-;0;628
05.12.2021;01:00;02:00;1.075;1.055;236;258;-;0;628
05.12.2021;02:00;03:00;1.075;1.055;236;258;-;0;628
05.12.2021;03:00;04:00;1.075;1.055;236;258;-;0;628
05.12.2021;04:00;05:00;1.075;1.055;236;258;-;0;628
05.12.2021;05:00;06:00;1.075;1.055;236;258;-;0;628
05.12.2021;06:00;07:00;1.075;1.055;236;258;-;0;628
05.12.2021;07:00;08:00;1.075;1.055;236;258;-;0;628
05.12.2021;08:00;09:00;1.067;1.056;282;256;-;0;625
05.12.2021;09:00;10:00;1.069;1.058;285;256;-;2;623
05.12.2021;10:00;11:00;1.064;1.054;285;257;-;0;626
05.12.2021;11:00;12:00;1.057;1.057;285;257;-;0;625
05.12.2021;12:00;13:00;1.068;1.053;289;257;-;0;625
05.12.2021;13:00;14:00;1.070;1.058;289;257;-;0;622
05.12.2021;14:00;15:00;1.065;1.054;289;257;-;0;623
05.12.2021;15:00;16:00;1.067;1.060;289;257;-;0;632
05.12.2021;16:00;17:00;1.063;1.056;289;257;-;0;632
05.12.2021;17:00;18:00;1.071;1.065;290;258;-;0;633
05.12.2021;18:00;19:00;1.069;1.063;289;257;-;0;633
05.12.2021;19:00;20:00;1.071;1.064;290;259;-;0;632
05.12.2021;20:00;21:00;1.068;1.065;290;259;-;0;625
05.12.2021;21:00;22:00;1.075;1.066;290;258;-;0;625
05.12.2021;22:00;23:00;1.076;1.064;289;259;-;0;618
05.12.2021;23:00;00:00;1.067;1.062;287;258;-;0;621
06.12.2021;00:00;01:00;1.070;1.063;290;259;-;0;620
06.12.2021;01:00;02:00;1.073;1.066;290;259;-;0;621
06.12.2021;02:00;03:00;1.072;1.061;290;258;-;0;619
06.12.2021;03:00;04:00;1.074;1.058;290;258;-;0;619
06.12.2021;04:00;05:00;1.074;1.064;289;258;-;0;619
06.12.2021;05:00;06:00;1.072;1.061;290;258;-;0;620
06.12.2021;06:00;07:00;1.071;1.060;290;259;-;0;620
06.12.2021;07:00;08:00;1.067;1.057;289;258;-;0;618
06.12.2021;08:00;09:00;1.063;1.055;289;257;-;0;619
06.12.2021;09:00;10:00;1.063;1.055;291;272;-;0;625
06.12.2021;10:00;11:00;1.066;1.061;292;277;-;0;628
06.12.2021;11:00;12:00;1.068;1.064;292;277;-;0;628
06.12.2021;12:00;13:00;1.073;1.062;293;277;-;0;623
06.12.2021;13:00;14:00;1.069;1.062;292;277;-;0;619
06.12.2021;14:00;15:00;1.065;1.051;293;278;-;0;618
06.12.2021;15:00;16:00;1.066;1.048;293;278;-;0;619
06.12.2021;16:00;17:00;1.066;1.050;286;277;-;0;627
06.12.2021;17:00;18:00;1.067;1.056;285;278;-;0;630
06.12.2021;18:00;19:00;1.069;1.057;284;275;-;0;629
06.12.2021;19:00;20:00;1.071;1.059;285;279;-;115;616
06.12.2021;20:00;21:00;1.068;1.056;285;278;-;0;485
06.12.2021;21:00;22:00;1.066;1.048;285;279;-;0;468
06.12.2021;22:00;23:00;1.065;1.052;285;268;-;108;389
06.12.2021;23:00;00:00;1.067;1.058;284;266;-;468;292
07.12.2021;00:00;01:00;893;1.056;189;188;-;586;284
07.12.2021;01:00;02:00;910;1.058;144;140;-;575;270
07.12.2021;02:00;03:00;921;1.059;144;141;-;415;271
07.12.2021;03:00;04:00;1.070;1.060;175;159;-;522;286
07.12.2021;04:00;05:00;1.071;1.057;284;211;-;589;291
07.12.2021;05:00;06:00;1.070;1.060;292;212;-;591;298
07.12.2021;06:00;07:00;1.070;1.057;293;267;-;590;524
07.12.2021;07:00;08:00;1.065;1.058;293;277;-;591;620
07.12.2021;08:00;09:00;1.059;1.051;293;277;-;589;625
07.12.2021;09:00;10:00;1.062;1.058;293;276;-;599;618
07.12.2021;10:00;11:00;1.064;1.058;293;277;-;605;620
07.12.2021;11:00;12:00;1.063;1.059;293;277;-;604;619
07.12.2021;12:00;13:00;1.061;1.058;293;277;-;604;619
07.12.2021;13:00;14:00;1.063;1.058;293;277;-;604;620
07.12.2021;14:00;15:00;1.063;1.058;290;277;-;603;619
07.12.2021;15:00;16:00;1.068;1.060;204;273;-;601;621
07.12.2021;16:00;17:00;1.055;1.057;143;191;-;513;611
07.12.2021;17:00;18:00;1.070;1.058;144;179;-;424;446
07.12.2021;18:00;19:00;1.068;1.061;145;180;-;418;418
07.12.2021;19:00;20:00;1.069;1.051;144;180;-;323;323
07.12.2021;20:00;21:00;1.068;941;144;179;-;323;321
07.12.2021;21:00;22:00;1.069;577;144;152;-;302;304
07.12.2021;22:00;23:00;1.061;535;144;140;-;270;272
07.12.2021;23:00;00:00;810;505;144;141;-;271;270
08.12.2021;00:00;01:00;511;481;144;141;-;270;271
08.12.2021;01:00;02:00;496;485;144;140;-;269;270
08.12.2021;02:00;03:00;500;486;144;140;-;268;269
08.12.2021;03:00;04:00;492;484;118;140;-;270;270
08.12.2021;04:00;05:00;590;585;0;140;-;270;272
08.12.2021;05:00;06:00;778;707;21;140;-;269;272
08.12.2021;06:00;07:00;1.063;1.025;202;200;-;483;525
08.12.2021;07:00;08:00;1.069;1.059;289;276;-;605;630
08.12.2021;08:00;09:00;1.068;1.054;290;277;-;603;631
08.12.2021;09:00;10:00;1.066;1.055;291;277;-;605;630
08.12.2021;10:00;11:00;1.066;1.052;291;276;-;603;631
08.12.2021;11:00;12:00;1.070;1.061;291;277;-;604;631
08.12.2021;12:00;13:00;1.070;1.062;291;277;-;604;631
08.12.2021;13:00;14:00;1.071;1.058;290;277;-;604;631
08.12.2021;14:00;15:00;1.070;1.054;291;277;-;604;631
08.12.2021;15:00;16:00;1.068;1.058;293;277;-;604;631
08.12.2021;16:00;17:00;1.071;1.057;291;277;-;602;630
08.12.2021;17:00;18:00;1.073;1.064;293;278;-;607;633
08.12.2021;18:00;19:00;1.073;1.060;294;278;-;606;633
08.12.2021;19:00;20:00;1.070;1.068;293;278;-;604;632
08.12.2021;20:00;21:00;1.075;1.063;293;277;-;606;622
08.12.2021;21:00;22:00;1.059;1.043;294;277;-;607;615
08.12.2021;22:00;23:00;806;793;293;277;-;605;616
08.12.2021;23:00;00:00;786;770;290;277;-;605;615
09.12.2021;00:00;01:00;785;773;289;278;-;604;614
09.12.2021;01:00;02:00;784;769;289;275;-;545;613
09.12.2021;02:00;03:00;785;770;288;275;-;505;615
09.12.2021;03:00;04:00;783;771;291;272;-;505;611
09.12.2021;04:00;05:00;783;770;243;230;-;501;519
09.12.2021;05:00;06:00;789;771;243;230;-;407;422
09.12.2021;06:00;07:00;792;773;244;232;-;406;428
09.12.2021;07:00;08:00;1.003;987;260;274;-;435;523
09.12.2021;08:00;09:00;1.066;1.053;283;274;-;601;618
09.12.2021;09:00;10:00;1.065;1.055;285;274;-;604;619
09.12.2021;10:00;11:00;1.052;1.063;282;274;-;604;619
09.12.2021;11:00;12:00;1.062;1.061;286;274;-;604;618
09.12.2021;12:00;13:00;1.058;1.063;289;274;-;603;622
09.12.2021;13:00;14:00;1.064;1.063;290;274;-;603;622
09.12.2021;14:00;15:00;1.064;1.061;288;274;-;603;623
09.12.2021;15:00;16:00;1.063;1.058;288;275;-;603;621
09.12.2021;16:00;17:00;1.061;1.061;284;274;-;603;622
09.12.2021;17:00;18:00;1.056;1.065;284;275;-;604;624
09.12.2021;18:00;19:00;1.065;1.060;284;274;-;605;620
09.12.2021;19:00;20:00;902;1.066;284;275;-;600;520
09.12.2021;20:00;21:00;719;1.061;284;274;-;523;423
09.12.2021;21:00;22:00;720;1.063;284;275;-;521;422
09.12.2021;22:00;23:00;720;1.064;284;275;-;521;422
09.12.2021;23:00;00:00;719;1.056;248;275;-;517;418
10.12.2021;00:00;01:00;719;1.060;141;274;-;402;323
10.12.2021;01:00;02:00;721;1.060;0;263;-;307;320
10.12.2021;02:00;03:00;720;1.060;0;264;-;303;321
10.12.2021;03:00;04:00;720;1.064;147;270;-;306;323
10.12.2021;04:00;05:00;720;1.059;147;274;-;305;321
10.12.2021;05:00;06:00;720;1.062;142;274;-;304;322
10.12.2021;06:00;07:00;721;1.059;141;274;-;305;322
10.12.2021;07:00;08:00;722;1.061;141;273;-;304;320
10.12.2021;08:00;09:00;967;1.056;141;273;-;318;319
10.12.2021;09:00;10:00;1.054;1.059;141;274;-;419;324
10.12.2021;10:00;11:00;1.052;1.059;141;273;-;517;424
10.12.2021;11:00;12:00;1.059;1.054;140;272;-;525;523
10.12.2021;12:00;13:00;1.058;1.060;142;270;-;612;627
10.12.2021;13:00;14:00;1.054;1.061;142;271;-;614;620
10.12.2021;14:00;15:00;1.062;1.052;142;271;-;614;609
10.12.2021;15:00;16:00;1.059;1.049;141;271;-;615;610
10.12.2021;16:00;17:00;1.057;1.053;141;270;-;614;610
10.12.2021;17:00;18:00;1.068;1.059;141;271;-;616;613
10.12.2021;18:00;19:00;1.028;1.052;141;272;-;616;631
10.12.2021;19:00;20:00;539;1.047;142;272;-;611;629
10.12.2021;20:00;21:00;0;1.039;142;271;-;352;620
10.12.2021;21:00;22:00;0;1.049;141;271;-;0;531
10.12.2021;22:00;23:00;0;1.038;140;271;-;0;534
10.12.2021;23:00;00:00;0;1.048;141;272;-;0;535
11.12.2021;00:00;01:00;0;1.037;140;271;-;0;600
11.12.2021;01:00;02:00;0;1.040;140;265;-;0;598
11.12.2021;02:00;03:00;0;1.041;140;262;-;0;591
11.12.2021;03:00;04:00;0;1.044;141;261;-;0;593
11.12.2021;04:00;05:00;0;1.040;141;270;-;0;600
11.12.2021;05:00;06:00;0;1.039;141;271;-;0;599
11.12.2021;06:00;07:00;0;1.047;141;271;-;0;601
11.12.2021;07:00;08:00;0;1.040;141;270;-;0;608
11.12.2021;08:00;09:00;0;1.043;141;270;-;0;618
11.12.2021;09:00;10:00;0;1.043;141;270;-;0;618
11.12.2021;10:00;11:00;0;1.041;141;270;-;0;618
11.12.2021;11:00;12:00;0;1.041;141;270;-;0;618
11.12.2021;12:00;13:00;0;1.042;141;271;-;0;620
11.12.2021;13:00;14:00;0;1.042;141;270;-;0;612
11.12.2021;14:00;15:00;0;1.045;141;270;-;0;607
11.12.2021;15:00;16:00;0;1.048;141;270;-;0;608
11.12.2021;16:00;17:00;0;1.048;141;270;-;0;610
11.12.2021;17:00;18:00;0;1.056;142;271;-;0;620
11.12.2021;18:00;19:00;0;1.048;142;271;-;0;621
11.12.2021;19:00;20:00;0;1.055;142;271;-;0;620
11.12.2021;20:00;21:00;0;1.052;142;272;-;0;618
11.12.2021;21:00;22:00;0;1.047;142;272;-;0;420
11.12.2021;22:00;23:00;0;1.053;142;272;-;0;362
11.12.2021;23:00;00:00;0;1.055;141;271;-;0;363
12.12.2021;00:00;01:00;0;1.044;141;263;-;0;562
12.12.2021;01:00;02:00;0;1.050;141;261;-;0;392
12.12.2021;02:00;03:00;0;1.047;141;266;-;0;301
12.12.2021;03:00;04:00;0;1.054;141;262;-;0;299
12.12.2021;04:00;05:00;0;1.051;141;160;-;0;292
12.12.2021;05:00;06:00;0;1.052;141;139;-;0;302
12.12.2021;06:00;07:00;0;1.050;140;140;-;0;299
12.12.2021;07:00;08:00;0;1.047;140;179;-;0;301
12.12.2021;08:00;09:00;0;1.044;140;243;-;0;295
12.12.2021;09:00;10:00;0;1.037;139;261;-;0;0
12.12.2021;10:00;11:00;0;1.036;138;266;-;0;0
12.12.2021;11:00;12:00;0;1.036;138;267;-;0;0
12.12.2021;12:00;13:00;0;1.039;139;267;-;0;0
12.12.2021;13:00;14:00;0;1.037;140;268;-;0;218
12.12.2021;14:00;15:00;0;1.042;141;270;-;0;498
12.12.2021;15:00;16:00;0;1.037;141;270;-;0;620
12.12.2021;16:00;17:00;0;1.037;141;270;-;0;622
12.12.2021;17:00;18:00;0;1.044;142;271;-;0;623
12.12.2021;18:00;19:00;0;1.046;142;273;-;0;628
12.12.2021;19:00;20:00;0;1.048;142;272;-;0;624
12.12.2021;20:00;21:00;0;1.046;142;272;-;0;623
12.12.2021;21:00;22:00;0;1.048;142;263;-;0;625
12.12.2021;22:00;23:00;0;1.049;142;262;-;0;623
12.12.2021;23:00;00:00;0;1.052;142;269;-;0;619
13.12.2021;00:00;01:00;0;1.047;141;174;-;0;512
13.12.2021;01:00;02:00;0;1.046;141;149;-;0;583
13.12.2021;02:00;03:00;0;1.044;141;150;-;0;587
13.12.2021;03:00;04:00;0;1.050;214;149;-;0;585
13.12.2021;04:00;05:00;0;1.046;278;149;-;0;586
13.12.2021;05:00;06:00;0;1.047;274;151;-;0;618
13.12.2021;06:00;07:00;0;1.045;281;236;-;0;623
13.12.2021;07:00;08:00;0;1.043;288;262;-;0;629
13.12.2021;08:00;09:00;0;1.029;287;261;-;0;627
13.12.2021;09:00;10:00;0;1.041;288;268;-;0;617
13.12.2021;10:00;11:00;0;1.030;290;269;-;0;618
13.12.2021;11:00;12:00;0;1.038;289;268;-;0;618
13.12.2021;12:00;13:00;75;1.045;289;267;-;0;619
13.12.2021;13:00;14:00;400;1.048;289;268;-;0;626
13.12.2021;14:00;15:00;621;1.046;290;269;-;0;630
13.12.2021;15:00;16:00;818;1.044;290;269;-;0;630
13.12.2021;16:00;17:00;1.020;1.040;290;269;-;0;630
13.12.2021;17:00;18:00;1.058;1.045;291;270;-;0;631
13.12.2021;18:00;19:00;1.063;1.049;291;270;-;0;633
13.12.2021;19:00;20:00;1.065;1.053;291;269;-;0;622
13.12.2021;20:00;21:00;1.073;1.043;291;269;-;44;623
13.12.2021;21:00;22:00;1.072;1.054;291;270;-;335;625
13.12.2021;22:00;23:00;1.069;1.056;291;270;-;525;624
13.12.2021;23:00;00:00;1.073;1.060;291;269;-;607;624
14.12.2021;00:00;01:00;1.067;1.057;291;263;-;613;624
14.12.2021;01:00;02:00;1.069;1.046;290;260;-;613;623
14.12.2021;02:00;03:00;1.067;1.060;280;191;-;609;624
14.12.2021;03:00;04:00;1.068;1.055;279;179;-;485;627
14.12.2021;04:00;05:00;1.071;1.054;289;180;-;467;635
14.12.2021;05:00;06:00;1.067;1.054;290;180;-;355;628
14.12.2021;06:00;07:00;1.070;1.057;289;180;-;344;518
14.12.2021;07:00;08:00;1.066;1.053;289;178;-;320;345
14.12.2021;08:00;09:00;900;1.051;289;155;-;271;295
14.12.2021;09:00;10:00;113;1.056;289;155;-;273;299
14.12.2021;10:00;11:00;0;1.058;289;181;-;324;527
14.12.2021;11:00;12:00;0;1.058;289;256;-;531;619
14.12.2021;12:00;13:00;0;1.057;288;271;-;609;619
14.12.2021;13:00;14:00;0;1.055;288;270;-;610;618
14.12.2021;14:00;15:00;0;1.047;289;271;-;611;619
14.12.2021;15:00;16:00;0;1.050;288;270;-;609;328
14.12.2021;16:00;17:00;0;1.052;288;270;-;608;0
14.12.2021;17:00;18:00;0;1.061;289;270;-;611;0
14.12.2021;18:00;19:00;0;1.060;289;270;-;610;0
14.12.2021;19:00;20:00;0;1.061;289;271;-;609;0
14.12.2021;20:00;21:00;0;1.061;289;271;-;612;0
14.12.2021;21:00;22:00;0;1.060;289;271;-;591;0
14.12.2021;22:00;23:00;0;1.057;289;270;-;554;0
14.12.2021;23:00;00:00;0;1.053;289;266;-;554;0
15.12.2021;00:00;01:00;0;1.046;275;262;-;554;0
15.12.2021;01:00;02:00;0;1.057;289;267;-;553;0
15.12.2021;02:00;03:00;0;1.053;279;257;-;555;0
15.12.2021;03:00;04:00;0;964;280;257;-;606;0
15.12.2021;04:00;05:00;0;1.051;289;269;-;602;0
15.12.2021;05:00;06:00;0;1.062;290;268;-;603;0
15.12.2021;06:00;07:00;0;1.062;290;269;-;588;0
15.12.2021;07:00;08:00;0;1.058;289;268;-;606;0
15.12.2021;08:00;09:00;0;1.057;288;268;-;607;0
15.12.2021;09:00;10:00;0;1.054;289;269;-;609;0
15.12.2021;10:00;11:00;0;1.059;289;269;-;607;0
15.12.2021;11:00;12:00;0;1.057;289;268;-;604;0
15.12.2021;12:00;13:00;0;1.055;288;268;-;608;0
15.12.2021;13:00;14:00;0;1.053;289;268;-;605;0
15.12.2021;14:00;15:00;0;1.056;288;268;-;605;0
15.12.2021;15:00;16:00;0;1.054;288;268;-;605;0
15.12.2021;16:00;17:00;0;1.050;288;268;-;605;0
15.12.2021;17:00;18:00;0;1.052;289;268;-;608;0
15.12.2021;18:00;19:00;0;1.053;290;269;-;609;0
15.12.2021;19:00;20:00;0;1.053;290;270;-;608;0
15.12.2021;20:00;21:00;0;1.053;290;269;-;607;0
15.12.2021;21:00;22:00;0;807;290;269;-;609;0
15.12.2021;22:00;23:00;0;478;290;269;-;610;0
15.12.2021;23:00;00:00;0;482;289;259;-;604;0
16.12.2021;00:00;01:00;0;480;279;172;-;511;0
16.12.2021;01:00;02:00;0;480;279;178;-;507;0
16.12.2021;02:00;03:00;0;478;284;178;-;508;0
16.12.2021;03:00;04:00;0;479;290;179;-;507;0
16.12.2021;04:00;05:00;0;485;289;178;-;510;0
16.12.2021;05:00;06:00;0;488;289;178;-;509;0
16.12.2021;06:00;07:00;0;487;288;178;-;510;0
16.12.2021;07:00;08:00;0;488;288;178;-;517;0
16.12.2021;08:00;09:00;0;487;288;178;-;517;0
16.12.2021;09:00;10:00;0;488;289;179;-;519;0
16.12.2021;10:00;11:00;0;764;280;251;-;605;0
16.12.2021;11:00;12:00;0;1.053;291;268;-;606;0
16.12.2021;12:00;13:00;0;1.047;291;268;-;605;0
16.12.2021;13:00;14:00;0;1.044;291;268;-;606;0
16.12.2021;14:00;15:00;0;1.046;291;268;-;606;0
16.12.2021;15:00;16:00;110;1.044;291;269;-;607;0
16.12.2021;16:00;17:00;437;1.050;295;269;-;606;0
16.12.2021;17:00;18:00;778;1.046;296;270;-;608;0
16.12.2021;18:00;19:00;1.008;1.056;294;272;-;610;0
16.12.2021;19:00;20:00;1.059;1.059;294;264;-;606;0
16.12.2021;20:00;21:00;1.058;1.057;294;182;-;522;0
16.12.2021;21:00;22:00;1.062;1.057;251;177;-;519;0
16.12.2021;22:00;23:00;1.061;1.063;142;179;-;522;0
16.12.2021;23:00;00:00;1.059;1.067;141;180;-;523;0
17.12.2021;00:00;01:00;1.061;1.060;140;181;-;606;0
17.12.2021;01:00;02:00;1.061;1.064;140;182;-;610;0
17.12.2021;02:00;03:00;1.058;1.061;140;181;-;609;0
17.12.2021;03:00;04:00;1.060;1.063;141;182;-;610;0
17.12.2021;04:00;05:00;1.059;1.061;141;181;-;608;0
17.12.2021;05:00;06:00;1.058;1.065;140;180;-;609;0
17.12.2021;06:00;07:00;1.058;1.065;141;179;-;608;0
17.12.2021;07:00;08:00;1.057;1.062;140;178;-;585;0
17.12.2021;08:00;09:00;1.057;1.063;140;181;-;576;0
17.12.2021;09:00;10:00;1.068;1.063;140;258;-;545;0
17.12.2021;10:00;11:00;1.073;1.061;139;270;-;493;0
17.12.2021;11:00;12:00;1.063;1.060;139;271;-;430;0
17.12.2021;12:00;13:00;1.063;1.065;140;270;-;328;0
17.12.2021;13:00;14:00;1.070;1.061;141;270;-;482;0
17.12.2021;14:00;15:00;1.068;1.059;141;271;-;605;0
17.12.2021;15:00;16:00;1.067;1.059;140;271;-;608;0
17.12.2021;16:00;17:00;1.071;1.063;141;258;-;608;0
17.12.2021;17:00;18:00;1.069;1.065;141;269;-;610;0
17.12.2021;18:00;19:00;1.071;1.065;141;267;-;603;0
17.12.2021;19:00;20:00;1.073;1.066;140;190;-;525;0
17.12.2021;20:00;21:00;1.071;1.066;113;180;-;519;0
17.12.2021;21:00;22:00;1.074;1.067;0;179;-;518;0
17.12.2021;22:00;23:00;1.073;1.067;0;179;-;521;0
17.12.2021;23:00;00:00;1.074;1.065;0;181;-;524;0
18.12.2021;00:00;01:00;1.074;1.063;0;243;-;607;0
18.12.2021;01:00;02:00;1.073;1.063;0;260;-;607;0
18.12.2021;02:00;03:00;1.070;1.066;0;264;-;608;0
18.12.2021;03:00;04:00;1.055;1.055;0;268;-;609;0
18.12.2021;04:00;05:00;1.060;664;0;269;-;609;54
18.12.2021;05:00;06:00;1.061;494;0;269;-;609;314
18.12.2021;06:00;07:00;1.067;502;0;270;-;608;517
18.12.2021;07:00;08:00;1.055;496;0;269;-;609;598
18.12.2021;08:00;09:00;670;502;0;273;-;607;617
18.12.2021;09:00;10:00;46;505;0;274;-;607;617
18.12.2021;10:00;11:00;0;497;0;274;-;606;615
18.12.2021;11:00;12:00;0;501;0;274;-;606;618
18.12.2021;12:00;13:00;0;494;0;274;-;601;615
18.12.2021;13:00;14:00;0;501;0;275;-;516;620
18.12.2021;14:00;15:00;0;494;0;273;-;442;617
18.12.2021;15:00;16:00;0;504;0;275;-;515;619
18.12.2021;16:00;17:00;0;494;0;274;-;516;627
18.12.2021;17:00;18:00;0;500;0;275;-;524;630
18.12.2021;18:00;19:00;0;508;0;277;-;604;630
18.12.2021;19:00;20:00;0;494;0;277;-;605;621
18.12.2021;20:00;21:00;0;501;0;277;-;602;621
18.12.2021;21:00;22:00;0;496;0;277;-;518;620
18.12.2021;22:00;23:00;0;500;0;277;-;442;621
18.12.2021;23:00;00:00;0;498;0;277;-;426;621
19.12.2021;00:00;01:00;0;502;0;273;-;574;621
19.12.2021;01:00;02:00;0;496;0;199;-;418;615
19.12.2021;02:00;03:00;0;498;0;141;-;269;478
19.12.2021;03:00;04:00;0;611;0;141;-;268;340
19.12.2021;04:00;05:00;0;984;0;142;-;268;268
19.12.2021;05:00;06:00;0;1.039;0;162;-;267;273
19.12.2021;06:00;07:00;0;1.036;0;145;-;272;484
19.12.2021;07:00;08:00;0;1.045;0;148;-;453;620
19.12.2021;08:00;09:00;0;1.044;0;248;-;600;620
19.12.2021;09:00;10:00;0;1.048;0;276;-;605;617
19.12.2021;10:00;11:00;0;1.039;0;274;-;601;619
19.12.2021;11:00;12:00;0;1.034;0;273;-;603;620
19.12.2021;12:00;13:00;0;1.038;0;272;-;604;619
19.12.2021;13:00;14:00;0;1.039;0;253;-;602;622
19.12.2021;14:00;15:00;0;1.041;0;246;-;603;620
19.12.2021;15:00;16:00;0;1.046;0;271;-;530;622
19.12.2021;16:00;17:00;244;1.030;0;271;-;321;622
19.12.2021;17:00;18:00;582;1.032;0;273;-;322;625
19.12.2021;18:00;19:00;623;1.038;0;273;-;321;623
19.12.2021;19:00;20:00;885;1.048;0;273;-;320;624
19.12.2021;20:00;21:00;1.064;1.051;0;273;-;318;623
19.12.2021;21:00;22:00;1.069;1.051;0;272;-;321;625
19.12.2021;22:00;23:00;1.068;1.054;0;273;-;322;625
19.12.2021;23:00;00:00;1.069;1.055;0;263;-;322;623
20.12.2021;00:00;01:00;1.064;1.060;0;264;-;322;623
20.12.2021;01:00;02:00;1.063;1.058;0;268;-;326;622
